stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2004,22004,EMORY GROVE RD & OLD MCDONALD RD,,39.153282,-77.173867,,,,
2006,22006,EMORY GROVE RD & HAZELCREST DR,,39.150944,-77.170898,,,,
2008,22008,EMORY GROVE RD & CHORLEE CT,,39.149288,-77.168434,,,,
2010,22010,EMORY GROVE RD & CHORLEE CT,,39.149445,-77.168465,,,,
2012,22012,EMORY GROVE RD & HAZELCREST DR,,39.150761,-77.170494,,,,
2014,22014,EMORY GROVE RD & MEADOW GREEN WY,,39.153305,-77.173698,,,,
2016,22016,EMORY GROVE RD & WATERSHED CT,,39.154539,-77.174743,,,,
2018,22018,EMORY GROVE RD & TEA ROSE DR,,39.15574,-77.176331,,,,
2020,22020,EMORY GROVE RD & @8707,,39.157032,-77.179184,,,,
2022,22022,EMORY GROVE RD & CAPPELLA DR,,39.158257,-77.18087,,,,
2024,22024,EMORY GROVE RD & GINGERBREAD LA,,39.158974,-77.182846,,,,
2026,22026,EWING DR & JOHNSON AVE,,39.004941,-77.123299,,,,
2028,22028,EWING DR & BEECH AVE,,39.005913,-77.123344,,,,
2030,22030,EWING DR & WILMETT RD,,39.007721,-77.123434,,,,
2032,22032,EWING DR & BEECH AVE,,39.006099,-77.12351,,,,
2034,22034,EWING DR & JOHNSON AVE,,39.004826,-77.123436,,,,
2036,22036,EWING DR & BRADMOOR DR,,39.003235,-77.123344,,,,
2038,22038,EXECUTIVE BLV & JEFFERSON ST,,39.048514,-77.12481,,,,
2040,22040,EXECUTIVE BLV & @6006,,39.048653,-77.121735,,,,
2042,22042,EXECUTIVE BLV & OLD GEORGETOWN RD,,39.048715,-77.120354,,,,
2044,22044,EXECUTIVE BLV & NICHOLSON LA,,39.045288,-77.116943,,,,
2046,22046,EXECUTIVE BLV & NICHOLSON LA,,39.045419,-77.116651,,,,
2048,22048,EXECUTIVE BLV & OLD GEORGETOWN RD,,39.048927,-77.120354,,,,
2050,22050,EXECUTIVE BLV & OLD GEORGETOWN RD,,39.048888,-77.122056,,,,
2052,22052,EXECUTIVE BLV & JEFFERSON ST,,39.048795,-77.124106,,,,
2056,22056,FALLS RD & RIVER RD,,39.0187,-77.208557,,,,
2058,22058,FALLS RD & GABLE MANOR CT,,39.020961,-77.207765,,,,
2060,22060,FALLS RD & DEMOCRACY BLVD,,39.026479,-77.204063,,,,
2062,22062,FALLS RD & BULLIS SCHOOL,,39.02935,-77.201576,,,,
2064,22064,FALLS RD & NANTUCKET PL,,39.032822,-77.196091,,,,
2066,22066,FALLS RD & ELDWICK WAY,,39.03735,-77.193146,,,,
2068,22068,FALLS RD & WOODINGTON DR,,39.040516,-77.192542,,,,
2070,22070,FALLS RD & MARSEILLE DR,,39.044224,-77.192711,,,,
2072,22072,FALLS RD & GLEN RD,,39.045883,-77.191528,,,,
2074,22074,FALLS RD & WINTERSET DR,,39.047554,-77.190323,,,,
2076,22076,FALLS RD & TUCKERMAN LN,,39.050685,-77.187788,,,,
2080,22080,FALLS RD & ATWELL RD,,39.057452,-77.178199,,,,
2082,22082,FALLS RD & CHILHAM PL,,39.058648,-77.177784,,,,
2084,22084,FALLS RD & COLD SPRING RD,,39.060634,-77.177238,,,,
2086,22086,FALLS RD & DUNSTER RD,,39.062639,-77.176534,,,,
2088,22088,FALLS RD & KERSEY LA,,39.066817,-77.173886,,,,
2090,22090,FALLS RD & WOOTON PKWY,,39.070065,-77.169357,,,,
2092,22092,FALLS RD & FALLSMEAD WAY,,39.071285,-77.167424,,,,
2094,22094,FALLS RD & FALLSMEAD WAY,,39.071335,-77.167838,,,,
2096,22096,FALLS RD & WOOTON PKWY,,39.069778,-77.170387,,,,
2098,22098,FALLS RD & KERSEY LA,,39.066227,-77.174477,,,,
2100,22100,FALLS RD & FALLS CHAPEL WAY,,39.063155,-77.176452,,,,
2102,22102,FALLS RD & COLD SPRING RD,,39.060696,-77.177422,,,,
2104,22104,FALLS RD & CHILHAM PL,,39.058941,-77.177931,,,,
2106,22106,FALLS RD & ATWELL RD,,39.057198,-77.178596,,,,
2112,22112,FALLS RD & FALLS CHAPEL WAY,,39.050133,-77.188393,,,,
2114,22114,FALLS RD & WINTERSET DR,,39.047623,-77.190422,,,,
2116,22116,FALLS RD & GLEN RD,,39.046696,-77.191099,,,,
2118,22118,FALLS RD & MARSEILLE DR,,39.044121,-77.192892,,,,
2120,22120,FALLS RD & WOODINGTON  DR,,39.040759,-77.1927,,,,
2122,22122,FALLS RD & ELDWICK WAY,,39.037533,-77.193245,,,,
2126,22126,FALLS RD & NANTUCKET PL,,39.033048,-77.196079,,,,
2128,22128,FALLS RD & POTOMAC TENNIS LA,,39.02964,-77.201715,,,,
2130,22130,FALLS RD & GLEN RD,,39.026409,-77.204521,,,,
2132,22132,FALLS RD & GABLE MANOR CT,,39.02098,-77.207922,,,,
2136,22136,FATHER HURLEY BLV & BRIARCLIFF TERR,,39.182234,-77.274534,,,,
2138,22138,FATHER HURLEY BLV & MIDDLEBROOK RD,,39.183436,-77.273679,,,,
2140,22140,FATHER HURLEY BLV & TRIMFIELD LA,FATHER HURLEY BLV (N) & TRIMFIELD LA,39.186581,-77.273552,,,,
2142,22142,FATHER HURLEY BLV & BEACONFIELD TERR,FATHER HURLEY BLV (N) & BEACONFIELD TERR,39.189426,-77.273201,,,,
2146,22146,FATHER HURLEY BLV & BEACONFIELD DR,,39.189554,-77.273502,,,,
2150,22150,FATHER HURLEY BLV & SWEETGUM CIR,,39.183517,-77.273972,,,,
2152,22152,FATHER HURLEY BLV & SWEETGUM CIR,,39.182411,-77.27478,,,,
2154,22154,FENTON ST & TAKOMA AVE,,38.982992,-77.021285,,,,
2158,22158,FENTON ST & PHILADELPHIA AVE,,38.987246,-77.023288,,,,
2160,22160,FENTON ST & PHILADELPHIA AVE,,38.988869,-77.023758,,,,
2162,22162,FENTON ST & SLIGO AVE,,38.990002,-77.023842,,,,
2164,22164,FENTON ST & SILVER SPRING AVE,,38.991501,-77.023925,,,,
2166,22166,FENTON ST & THAYER AVE,,38.992877,-77.024011,,,,
2168,22168,FENTON ST & BONIFANT ST,,38.994221,-77.024022,,,,
2170,22170,FENTON ST & WAYNE AVE,,38.995226,-77.024256,,,,
2178,22178,FENTON ST & BONIFANT ST,,38.994651,-77.024245,,,,
2179,22179,GEORGIA AVE & HERMITAGE AVE,,39.048035,-77.05183,,,,
2180,22180,FENTON ST & THAYER AVE,,38.99281,-77.024181,,,,
2182,22182,FENTON ST & SILVER SPRING AVE,,38.991192,-77.024124,,,,
2184,22184,FENTON ST & SLIGO AVE,,38.98999,-77.024071,,,,
2185,22185,FENTON ST & PHILADELPHIA AVE,,38.988544,-77.023863,,,,
2186,22186,FENTON ST & PHILADELPHIA AVE,,38.987511,-77.02351,,,,
2190,22190,FENTON ST & NEW YORK AVE,,38.985924,-77.022986,,,,
2192,22192,FENTON ST & TAKOMA AVE,,38.982738,-77.02108,,,,
2194,22194,FERNWOOD RD & FERNWOOD PL,,39.007824,-77.133194,,,,
2196,22196,FERNWOOD RD & MARYWOOD RD,,39.009407,-77.133201,,,,
2198,22198,FERNWOOD RD & TUSCULUM RD,,39.015339,-77.133202,,,,
2200,22200,FERNWOOD RD & STONEHAM RD,,39.016433,-77.133095,,,,
2202,22202,FERNWOOD RD & GREYWOOD RD,,39.018105,-77.133171,,,,
2204,22204,FERNWOOD RD & WINNEPEG RD,,39.020891,-77.13458,,,,
2206,22206,FERNWOOD RD & DEMOCRACY BLVD,,39.023974,-77.135457,,,,
2208,22208,FERNWOOD RD & ROCK SPRING DR,,39.025822,-77.13736,,,,
2210,22210,FERNWOOD RD & MARRIOTT DR,,39.025764,-77.137779,,,,
2216,22216,FERNWOOD RD & WINNEPEG RD,,39.020759,-77.13468,,,,
2218,22218,FERNWOOD RD & GREYWOOD RD,,39.01865,-77.133655,,,,
2220,22220,FERNWOOD RD & STONEHAM RD,,39.016944,-77.133191,,,,
2222,22222,FERNWOOD RD & TUSCULUM RD,,39.015243,-77.133321,,,,
2224,22224,FERNWOOD RD & MARYWOOD RD,,39.00941,-77.133307,,,,
2226,22226,FERNWOOD RD & FERNWOOD PL,,39.008308,-77.133315,,,,
2228,22228,FERRARA AVE & VEIRS MILL RD,,39.0527,-77.07711,,,,
2230,22230,FERRARA AVE & FERRARA DR,,39.052666,-77.077469,,,,
2232,22232,FERRARA DR & CHARLES RD,,39.051762,-77.084259,,,,
2234,22234,FERRARA DR & SELFRIDGE RD,,39.052382,-77.080735,,,,
2236,22236,FERRARA DR & FERRARA AVE,,39.052437,-77.078011,,,,
2238,22238,FERRARA DR & SELFRIDGE RD,,39.052501,-77.080476,,,,
2240,22240,FERRARA DR & CHARLES RD,,39.052108,-77.084001,,,,
2242,22242,FERRARA DR & IDLEWOOD RD,,39.050819,-77.086578,,,,
2248,22248,FIRSTFIELD RD & QUINCE ORCHARD BLVD,,39.142555,-77.224195,,,,
2250,22250,FIRSTFIELD RD & CLOPPER RD,,39.143981,-77.223386,,,,
2252,22252,FIRSTFIELD RD & CLOPPER RD,,39.14521,-77.221953,,,,
2262,22262,FIRSTFIELD RD & QUINCE ORCHARD RD,,39.145494,-77.221356,,,,
2264,22264,FIRSTFIELD RD & DIAMOND AVE,,39.145085,-77.222725,,,,
2266,22266,FIRSTFIELD RD & CLOPPER RD,,39.143901,-77.223775,,,,
2268,22268,FIRSTFIELD RD & CLOPPER RD,,39.143363,-77.224091,,,,
2270,22270,FLEET ST & MARYLAND AVE,,39.080978,-77.150939,,,,
2272,22272,FLEET ST & MARYLAND AVE,,39.081048,-77.150659,,,,
2274,22274,FLOWER AVE & CARROLL AVE,,38.985336,-76.998863,,,,
2276,22276,WASHINGTON ADVENTIST HOSPITAL & COLUMBIA UNION COLLEGE,FLOWER AVE & DIVISION ST,38.986771,-76.999931,,,,
2278,22278,FLOWER AVE & MAPLEWOOD AVE,,38.988125,-77.000661,,,,
2280,22280,FLOWER AVE & KENNEBEC AVE,,38.989621,-77.001351,,,,
2282,22282,FLOWER AVE & HOUSTON AVE,,38.990959,-77.001797,,,,
2284,22284,FLOWER AVE & HUDSON AVE,,38.992475,-77.002158,,,,
2285,22285,FLOWER AVE & WABASH AVE,,38.993644,-77.002136,,,,
2286,22286,FLOWER AVE & @8415,,38.995057,-77.002485,,,,
2288,22288,FLOWER AVE & DOMER AVE,,38.99668,-77.003149,,,,
2290,22290,FLOWER AVE & PINEY BRANCH RD,,38.997774,-77.003376,,,,
2292,22292,FLOWER AVE & ARLISS ST,,38.999619,-77.003869,,,,
2294,22294,FLOWER AVE & PLYMOUTH ST,,39.001608,-77.004515,,,,
2296,22296,FLOWER AVE & WAYNE AVE,,39.003475,-77.005653,,,,
2298,22298,FLOWER AVE & SCHUYLER RD,,39.004562,-77.006265,,,,
2300,22300,FLOWER AVE & MELBOURNE AVE,,39.006694,-77.007514,,,,
2302,22302,FLOWER AVE & HAMILTON AVE,,39.008064,-77.008125,,,,
2304,22304,FLOWER AVE & FRANKLIN AVE,,39.0102,-77.008129,,,,
2306,22306,FLOWER AVE & HAMILTON AVE,,39.00835,-77.008278,,,,
2308,22308,FLOWER AVE & MELBOURNE AVE,,39.006866,-77.007759,,,,
2310,22310,FLOWER AVE & SCHUYLER RD,,39.004704,-77.006516,,,,
2312,22312,FLOWER AVE & PLYMOUTH ST,,39.001563,-77.004637,,,,
2314,22314,FLOWER AVE & HARTWELL ST,,38.999608,-77.003983,,,,
2316,22316,FLOWER AVE & PINEY BRANCH RD,,38.997319,-77.0034,,,,
2318,22318,FLOWER AVE & DOMER AVE,,38.996265,-77.003091,,,,
2320,22320,FLOWER AVE & @8414,,38.995048,-77.002575,,,,
2321,22321,FLOWER AVE & WABASH AVE,,38.993835,-77.00224,,,,
2322,22322,FLOWER AVE & HUDSON AVE,,38.992633,-77.002234,,,,
2324,22324,FLOWER AVE & HOUSTON AVE,,38.99121,-77.001961,,,,
2326,22326,FLOWER AVE & KENNEBEC AVE,,38.989741,-77.001514,,,,
2328,22328,FLOWER AVE & MAPLEWOOD AVE,,38.988055,-77.000745,,,,
2330,22330,WASHINGTON ADVENTIST HOSPITAL & COLUMBIA UNION COLLEGE,,38.987072,-77.000244,,,,
2332,22332,FLOWER AVE & CARROLL AVE,,38.985194,-76.998892,,,,
2334,22334,FLOWER HILL WAY & BLUE VIOLET LA,,39.166424,-77.173409,,,,
2336,22336,FLOWER HILL WAY & BLUE VIOLET LA,,39.164697,-77.174139,,,,
2338,22338,FLOWER HILL WAY & FLOWER HILL TERR,,39.162834,-77.173798,,,,
2340,22340,FLOWER HILL WAY & MOUNTAIN LAUREL LA,,39.161625,-77.172684,,,,
2342,22342,FLOWER HILL WAY & TEA ROSE DR,,39.159187,-77.172127,,,,
2344,22344,FLOWER HILL WAY & HALLMARK PL,,39.157427,-77.170804,,,,
2346,22346,FLOWER HILL WAY & STREAMSIDE DR,,39.157235,-77.168609,,,,
2348,22348,FLOWER HILL WAY & WHISPERING OAKS WAY,,39.157184,-77.166841,,,,
2350,22350,FLOWER HILL WAY & WOODFIELD RD,,39.155864,-77.16518,,,,
2354,22354,FLOWER HILL WAY & WASHINGTON  GROVE LA,,39.154957,-77.163956,,,,
2356,22356,FLOWER HILL WAY & WOODFIELD RD,,39.156162,-77.165176,,,,
2358,22358,FLOWER HILL WAY & MOUNTIAN LAUREL LA,,39.157173,-77.166397,,,,
2360,22360,FLOWER HILL WAY & STREAMSIDE DR,,39.157388,-77.168204,,,,
2362,22362,FLOWER HILL WAY & HONEYLOCUST CIR,,39.157359,-77.170341,,,,
2364,22364,FLOWER HILL WAY & TEA ROSE DR,,39.158363,-77.171844,,,,
2366,22366,FLOWER HILL WAY & MOUNTAIN  LAUREL LA,,39.161709,-77.172577,,,,
2368,22368,FLOWER HILL WAY & FLOWER HILL TERR,,39.162731,-77.173504,,,,
2370,22370,FLOWER HILL WAY & BLUE VIOLET LN,,39.164698,-77.174017,,,,
2372,22372,FLOWER HILL WAY & BLUE VIOLET LN,,39.16623,-77.173336,,,,
2374,22374,FOREST GLEN RD & GEORGIA AVE,,39.015557,-77.042181,,,,
2376,22376,FOREST GLEN RD & FOREST GROVE RD,,39.015763,-77.039854,,,,
2378,22378,FOREST GLEN RD & DAMERON DR,,39.015862,-77.036949,,,,
2380,22380,FOREST GLEN RD & SLIGO CREEK,,39.016029,-77.03363,,,,
2382,22382,FOREST GLEN RD & BEATTIE DR,,39.017163,-77.030725,,,,
2384,22384,FOREST GLEN RD & REDDICK DR,,39.018331,-77.028435,,,,
2386,22386,FOREST GLEN RD & PORTLAND RD,,39.017921,-77.025848,,,,
2388,22388,FOREST GLEN RD & DALLAS AVE,,39.017586,-77.024063,,,,
2390,22390,FOREST GLEN RD & BRUNETT AVE,,39.017197,-77.022017,,,,
2392,22392,FOREST GLEN RD & RENFREW RD,,39.017759,-77.024375,,,,
2394,22394,FOREST GLEN RD & PORTLAND RD,,39.018028,-77.025799,,,,
2396,22396,FOREST GLEN RD & GODWIN DR,,39.018402,-77.0289,,,,
2398,22398,FOREST GLEN RD & TENBROOK DR,,39.016872,-77.031292,,,,
2400,22400,FOREST GLEN RD & SLIGO CREEK,,39.016186,-77.033172,,,,
2402,22402,FOREST GLEN RD & DAMERON DR,,39.016033,-77.036552,,,,
2404,22404,FOREST GLEN RD & FOREST GROVE RD,,39.015849,-77.040068,,,,
2406,22406,FOREST GLEN RD & GEORGIA AVE,,39.015793,-77.041854,,,,
2412,22412,FOREST GROVE DR & FOREST GLEN RD,,39.016003,-77.040092,,,,
2414,22414,FOREST GROVE DR & SHERWOOD RD,,39.017563,-77.039487,,,,
2416,22416,FOREST GROVE DR & BELVEDERE BLVD,,39.019428,-77.038953,,,,
2418,22418,FOREST GROVE DR & BRISBANE ST,,39.020768,-77.037769,,,,
2424,22424,FOREST GROVE DR & BRISBANE ST,,39.020775,-77.037979,,,,
2426,22426,FOREST GROVE DR & BELVEDERE BLVD,,39.019386,-77.039138,,,,
2430,22430,FOREST GROVE DR & FOREST GLEN RD,,39.015957,-77.040259,,,,
2432,22432,FORSYTHE AVE & NEWCASTLE AVE,,39.012597,-77.061989,,,,
2434,22434,FORSYTHE AVE & WILTON AVE,,39.011504,-77.05904,,,,
2435,22435,FORSYTHE AVE & WOODSTOCK AVE,,39.011461,-77.058838,,,,
2436,22436,FORSYTHE AVE & NEWCASTLE AVE,,39.012554,-77.062233,,,,
2438,22438,FRANKLIN AVE & WORTH AVE,,39.008513,-77.016532,,,,
2440,22440,FRANKLIN AVE & LEIGHTON AVE,,39.009048,-77.014359,,,,
2442,22442,FRANKLIN AVE & CAROLINE AVE,,39.009301,-77.012824,,,,
2444,22444,FRANKLIN AVE & WIRE AVE,,39.009772,-77.01072,,,,
2446,22446,FRANKLIN AVE & FLOWER AVE,,39.010269,-77.008469,,,,
2448,22448,E FRANKLIN AVE & EVERGREEN ST,,39.01055,-77.006848,,,,
2450,22450,E FRANKLIN AVE & SEMINOLE ST,,39.010826,-77.005447,,,,
2452,22452,E FRANKLIN AVE & GARWOOD ST,,39.011574,-77.003677,,,,
2454,22454,E FRANKLIN AVE & GARWOOD ST,,39.011806,-77.003509,,,,
2456,22456,E FRANKLIN AVE & SEMINOLE RD,,39.010877,-77.005561,,,,
2458,22458,E FRANKLIN AVE & EVERGREEN ST,,39.01062,-77.006865,,,,
2460,22460,FRANKLIN AVE & FLOWER AVE,,39.010372,-77.008446,,,,
2462,22462,FRANKLIN AVE & WIRE AVE,,39.009885,-77.01072,,,,
2464,22464,FRANKLIN AVE & CAROLINE AVE,,39.009423,-77.012497,,,,
2466,22466,FRANKLIN AVE & LEIGHTON AVE,,39.009216,-77.014144,,,,
2468,22468,FRANKLIN AVE & WORTH AVE,,39.008599,-77.016571,,,,
2470,22470,FRANKLIN AVE & COLESVILLE RD,,39.00863,-77.017769,,,,
2472,22472,HUNGERFORD DR & MANNAKEE ST,,39.096952,-77.153183,,,,
2474,22474,HUNGERFORD DR & N CAMPUS DR,,39.100336,-77.154417,,,,
2476,22476,FREDERICK RD & COLLEGE PKWY,,39.103748,-77.155991,,,,
2478,22478,FREDERICK RD & GUDE DR,,39.107064,-77.158562,,,,
2480,22480,FREDERICK RD & @15501,,39.109298,-77.159822,,,,
2482,22482,FREDERICK RD & INDIANOLA DR,,39.112732,-77.161934,,,,
2484,22484,FREDERICK RD & REDLAND RD,,39.115372,-77.165467,,,,
2486,22486,FREDERICK RD & MIDWAY CENTER,,39.118429,-77.170668,,,,
2488,22488,FREDERICK RD & SHADY GROVE RD,,39.121807,-77.17617,,,,
2490,22490,FREDERICK RD & SHADY GROVE RD,,39.123037,-77.177994,,,,
2494,22494,S FREDERICK AVE & S WESTLAND DR,,39.126293,-77.182938,,,,
2496,22496,S FREDERICK AVE & N WESTLAND DR,,39.127892,-77.184926,,,,
2498,22498,S FREDERICK AVE & CENTRAL AVE,,39.130145,-77.186913,,,,
2500,22500,S FREDERICK AVE & DEER PARK DR,,39.132622,-77.189064,,,,
2502,22502,S FREDERICK AVE & DEER PARK DR,,39.133634,-77.189958,,,,
2504,22504,S FREDERICK AVE & EDUCATION BLVD,,39.135853,-77.191902,,,,
2506,22506,S FREDERICK AVE & SUMMIT AVE,,39.138523,-77.194664,,,,
2508,22508,N FREDERICK AVE & BROOKS AVE,,39.143162,-77.200485,,,,
2510,22510,N FREDERICK AVE & CHESTNUT ST,,39.144354,-77.201901,,,,
2512,22512,N FREDERICK AVE & MONTGOMERY AVE,,39.146023,-77.203938,,,,
2514,22514,N FREDERICK AVE & WHETSTONE DR,,39.147534,-77.20577,,,,
2516,22516,N FREDERICK AVE & LAKEFOREST BLVD,,39.149735,-77.208349,,,,
2518,22518,N FREDERICK AVE & LAKEFOREST BLVD,,39.150818,-77.209641,,,,
2526,22526,N FREDERICK AVE & PROFESSIONAL DR,,39.164202,-77.226682,,,,
2528,22528,FREDERICK RD & WHEATFIELD DR,,39.167797,-77.230026,,,,
2530,22530,FREDERICK RD & HIGH POINT DR,,39.169119,-77.234121,,,,
2532,22532,FREDERICK RD & PLUMMER DR,,39.171532,-77.235725,,,,
2534,22534,FREDERICK RD & SCENERY DR,,39.175331,-77.237869,,,,
2536,22536,FREDERICK RD & MAGNOLIA DR,,39.176568,-77.238251,,,,
2538,22538,FREDERICK RD & GUNNERS BRANCH RD,,39.178677,-77.238297,,,,
2540,22540,FREDERICK RD & @20010,,39.184123,-77.238959,,,,
2542,22542,FREDERICK RD & APPLEDOWRE WAY,,39.185316,-77.239439,,,,
2544,22544,FREDERICK RD & GUNNERS DR,,39.187481,-77.240349,,,,
2546,22546,FREDERICK RD & OXBRIDGE DR,,39.190331,-77.2416,,,,
2550,22550,FREDERICK RD & NEELSVILLE CHURCH RD,,39.194333,-77.243437,,,,
2554,22554,FREDERICK RD & GREENRIDGE DR,,39.216309,-77.253484,,,,
2556,22556,FREDERICK RD & LITTLE SENECA PKWY,,39.223021,-77.260377,,,,
2560,22560,FREDERICK RD & SHAWNEE LA,,39.230019,-77.268387,,,,
2592,22592,FREDERICK RD & SHAWNEE LA,,39.230148,-77.268364,,,,
2594,22594,FREDERICK RD & RUNNING BROOK DR,,39.2253,-77.262878,,,,
2598,22598,FREDERICK RD & OLD BALTIMORE RD,,39.216291,-77.25357,,,,
2602,22602,FREDERICK RD & GERMANTOWN RD,,39.191694,-77.242571,,,,
2604,22604,FREDERICK RD & OXBRIDGE DR,,39.189636,-77.241608,,,,
2606,22606,FREDERICK RD & GUNNERS DR,,39.187542,-77.240667,,,,
2608,22608,FREDERICK RD & APPLEDOWRE WAY,,39.185158,-77.239677,,,,
2610,22610,FREDERICK RD & @20010,,39.184007,-77.239218,,,,
2612,22612,FREDERICK RD & MIDDLEBROOK RD,,39.180307,-77.238629,,,,
2614,22614,FREDERICK RD & ARCHDALE RD,,39.177333,-77.238707,,,,
2616,22616,FREDERICK RD & GUNNERS BRANCH RD,,39.175643,-77.238201,,,,
2618,22618,FREDERICK RD & PLUMMER DR,,39.171914,-77.236337,,,,
2620,22620,FREDERICK RD & HIGH POINT DR,,39.168916,-77.234368,,,,
2622,22622,FREDERICK RD & WHEATFIELD DR.,,39.167983,-77.231144,,,,
2624,22624,N FREDERICK AVE & PROFESSIONAL DR,,39.163201,-77.226226,,,,
2632,22632,N FREDERICK AVE & LAKEFOREST BLVD,,39.15057,-77.20964,,,,
2634,22634,N FREDERICK AVE & WHETSTONE DR,,39.147465,-77.206043,,,,
2636,22636,N FREDERICK AVE & MONTGOMERY AVE,,39.145869,-77.204144,,,,
2638,22638,N FREDERICK AVE & MARYLAND AVE,,39.144671,-77.202672,,,,
2640,22640,N FREDERICK AVE & BROOKS AVE,,39.143188,-77.200851,,,,
2642,22642,S FREDERICK AVE & CEDAR AVE,,39.139545,-77.196373,,,,
2644,22644,S FREDERICK AVE & SUMMIT AVE,,39.137337,-77.193695,,,,
2646,22646,S FREDERICK AVE & EDUCATION BLVD,,39.135603,-77.19196,,,,
2648,22648,S FREDERICK AVE & DEER PARK RD,,39.132286,-77.189178,,,,
2650,22650,S FREDERICK AVE & VIRGINIA DR,,39.130938,-77.187841,,,,
2652,22652,S FREDERICK AVE & ROSEMONT DR,,39.128281,-77.185705,,,,
2654,22654,S FREDERICK AVE & WESTLAND DR,,39.126047,-77.183109,,,,
2656,22656,S FREDERICK AVE & O'NEILL DR,,39.124111,-77.180184,,,,
2658,22658,FREDERICK RD & SHADY GROVE RD,,39.122133,-77.177273,,,,
2660,22660,FREDERICK RD & REDLAND RD,,39.115144,-77.165731,,,,
2662,22662,FREDERICK RD & WATKINS POND BLVD,,39.111968,-77.161627,,,,
2664,22664,FREDERICK RD & @15,,39.109699,-77.160392,,,,
2666,22666,FREDERICK RD & GUDE DR,,39.106428,-77.158333,,,,
2668,22668,FREDERICK RD & COLLEGE PKWY,,39.10355,-77.156209,,,,
2670,22670,HUNGERFORD DR & N CAMPUS DR,,39.100468,-77.154808,,,,
2672,22672,HUNGERFORD DR & MANNAKEE ST,,39.096909,-77.153511,,,,
2676,22676,FREDERICK AVE & MOORE DR,,39.094859,-77.146643,,,,
2678,22678,FREDERICK AVE & HORNERS LA,,39.094878,-77.144782,,,,
2680,22680,FREDERICK AVE & HORNERS LA,,39.095142,-77.14447,,,,
2682,22682,FREDERICK AVE & MOORE DR,,39.094933,-77.145897,,,,
2684,22684,FREDERICK AVE & DOUGLAS AVE,,39.095005,-77.147575,,,,
2686,22686,FREDERICK AVE & LENMORE AVE,,39.094799,-77.149246,,,,
2688,22688,FREYMAN DR & MEADOWBROOK LA,,38.995033,-77.060989,,,,
2690,22690,FREYMAN DR & TERRACE DR,,38.996303,-77.05902,,,,
2692,22692,FREYMAN DR & TERRACE DR,,38.996456,-77.059235,,,,
2694,22694,FREYMAN DR & MEADOWBROOK LA,,38.994681,-77.061017,,,,
2696,22696,FRIENDSHIP HEIGHTS STATION & BAY C,,38.961506,-77.085217,,,,
2700,22700,FRIENDSHIP HEIGHTS STATION & BAY F,,38.96162,-77.085439,,,,
2704,22704,GABEL ST & BREEWOOD RD,,39.03318,-77.025085,,,,
2706,22706,GABEL ST & BREEWOOD RD,,39.033206,-77.025227,,,,
2708,22708,GABEL ST & TENBROOK DR,,39.032737,-77.028249,,,,
2710,22710,GAINSBOROUGH RD & SNUG HILL LA,,39.023381,-77.168004,,,,
2712,22712,GAINSBOROUGH RD & SNUG HILL LA,,39.024435,-77.168063,,,,
2714,22714,GAINSBOROUGH RD & WINSOR VIEW DR,,39.027421,-77.168972,,,,
2716,22716,GAINSBOROUGH RD & TYLER TERR,,39.028835,-77.17023,,,,
2718,22718,GAINSBOROUGH RD & BELLS MILL RD,,39.030396,-77.172531,,,,
2720,22720,GAINSBOROUGH RD & HUNTER CREEK TR,,39.031746,-77.173084,,,,
2722,22722,GAINSBOROUGH RD & CANDLELIGHT LA,,39.036048,-77.174096,,,,
2724,22724,GAINSBOROUGH RD & FOX RUN,,39.039665,-77.172523,,,,
2726,22726,GAINSBOROUGH RD & TUCKERMAN LA,,39.040767,-77.172567,,,,
2728,22728,GAINSBOROUGH RD & GEORGETOWNE DR,,39.044041,-77.171379,,,,
2730,22730,GAINSBOROUGH RD & GEORGETOWNE DR,,39.043972,-77.171669,,,,
2732,22732,GAINSBOROUGH RD & TUCKERMAN LA,,39.0414,-77.172947,,,,
2734,22734,GAINSBOROUGH RD & FOX RUN,,39.040046,-77.172652,,,,
2736,22736,GAINSBOROUGH RD & POWDER HORN DR,,39.035629,-77.174216,,,,
2738,22738,GAINSBOROUGH RD & HUNTER CREEK TR,,39.031704,-77.173279,,,,
2740,22740,GAINSBOROUGH RD & BELLS MILL RD,,39.030798,-77.172915,,,,
2742,22742,GAINSBOROUGH RD & TYLER CT,,39.028526,-77.170078,,,,
2744,22744,GAINSBOROUGH RD & WINDSOR VIEW DR,,39.027657,-77.16925,,,,
2746,22746,GAINSBOROUGH RD & SNUG HILL LA,,39.02463,-77.168112,,,,
2750,22750,GAINSBOROUGH RD & DEMOCRACY BLVD,,39.022701,-77.167892,,,,
2751,22751,GAITHER RD & KING FARM BLVD,,39.111993,-77.175102,,,,
2752,22752,GAITHER RD & @2097,,39.116717,-77.181638,,,,
2754,22754,GAITHER RD & @2098,,39.116605,-77.181676,,,,
2755,22755,GAITHER RD & KING FARM BLVD,,39.112587,-77.17569,,,,
2756,22756,GARRETT PARK RD & BEACH DR,,39.041733,-77.087089,,,,
2758,22758,GARRETT PARK RD & BEACH DR,,39.041771,-77.087377,,,,
2760,22760,GEORGIA AVE & LUZERNE AVE,,39.006989,-77.039284,,,,
2780,22780,GEORGIA AVE & PARKER AVE,,39.049315,-77.051721,,,,
